"TreeDepth","Plugin","Description","Created Date","Modified Date","Accessed Date","Changed Date"
0,"DllList","DLL Load: Process 356 svchost.exe Loaded cryptsp.dll (C:\Windows\System32\cryptsp.dll) Size 94208 Offset 140734554570752","2021-10-08 17:30:56.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded apphelp.dll (c:\windows\system32\apphelp.dll) Size 573440 Offset 140734516822016","2021-10-08 17:30:56.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded wdi.dll (c:\windows\system32\wdi.dll) Size 122880 Offset 140734360977408","2021-10-08 17:30:57.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded rsaenh.dll (C:\Windows\system32\rsaenh.dll) Size 208896 Offset 140734534057984","2021-10-08 17:30:59.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded CRYPTBASE.dll (C:\Windows\System32\CRYPTBASE.dll) Size 49152 Offset 140734540611584","2021-10-08 17:30:59.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded setupapi.dll (C:\Windows\System32\setupapi.dll) Size 4677632 Offset 140734569709568","2021-10-08 17:31:15.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded CRYPTNET.dll (c:\windows\system32\CRYPTNET.dll) Size 192512 Offset 140734122885120","2021-10-08 17:32:23.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded bluetoothapis.dll (C:\Windows\SYSTEM32\bluetoothapis.dll) Size 217088 Offset 140734459936768","2021-10-08 17:32:36.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded DEVOBJ.dll (c:\windows\system32\DEVOBJ.dll) Size 167936 Offset 140734545133568","2021-10-08 17:32:36.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded StructuredQuery.dll (C:\Windows\System32\StructuredQuery.dll) Size 684032 Offset 140734157619200","2021-10-08 17:34:24.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded MSWB7.dll (C:\Windows\System32\MSWB7.dll) Size 278528 Offset 140734145429504","2021-10-08 17:34:24.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fb2b880> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fb2b880>) Size 131072 Offset 140734144053248","2021-10-08 17:34:24.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded Windows.Graphics.dll (C:\Windows\System32\Windows.Graphics.dll) Size 516096 Offset 140734091624448","2021-10-08 17:34:24.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded wlidprov.dll (C:\Windows\System32\wlidprov.dll) Size 679936 Offset 140734212931584","2021-10-08 17:37:38.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded samcli.dll (C:\Windows\System32\samcli.dll) Size 98304 Offset 140734400233472","2021-10-08 17:37:38.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded OnDemandBrokerClient.dll (c:\windows\system32\OnDemandBrokerClient.dll) Size 69632 Offset 140734265294848","2021-10-08 17:38:05.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded windowscodecs.dll (C:\Windows\system32\windowscodecs.dll) Size 1802240 Offset 140734475665408","2021-10-08 17:38:05.000000 ",,,
0,"SymlinkScan","Symlink: addriver -> \Device\addriver","2021-10-08 17:40:06.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded radardt.dll (C:\Windows\system32\radardt.dll) Size 122880 Offset 140734274797568","2021-10-08 17:41:09.000000 ",,,
0,"DllList","DLL Load: Process 464 svchost.exe Loaded FWPolicyIOMgr.dll (C:\Windows\system32\FWPolicyIOMgr.dll) Size 258048 Offset 140734362615808","2021-10-08 17:41:28.000000 ",,,
0,"PsList","Process: 2512 WmiPrvSE.exe (147952303300736)","2021-10-08 17:42:54.000000 ",,,
0,"PsList","Process: 2512 WmiPrvSE.exe (147952303300736)","2021-10-08 17:42:54.000000 ",,,
0,"PsScan","Process: 2512 WmiPrvSE.exe (147952303300736)","2021-10-08 17:42:54.000000 ",,,
0,"PsScan","Process: 2512 WmiPrvSE.exe (147952303300736)","2021-10-08 17:42:54.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded DSPARSE.dll (C:\Windows\system32\DSPARSE.dll) Size 53248 Offset 140734422450176","2021-10-08 17:45:17.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded shell32.dll (C:\Windows\System32\shell32.dll) Size 21991424 Offset 140734582358016","2021-10-08 17:48:19.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded Windows.Networking.HostName.dll (C:\Windows\System32\Windows.Networking.HostName.dll) Size 245760 Offset 140733788389376","2021-10-08 17:48:54.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded appmgmts.dll (c:\windows\system32\appmgmts.dll) Size 221184 Offset 140734218829824","2021-10-08 17:49:17.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded adsldpc.dll (c:\windows\system32\adsldpc.dll) Size 307200 Offset 140734218502144","2021-10-08 17:49:17.000000 ",,,
0,"DllList","DLL Load: Process 464 svchost.exe Loaded SspiCli.dll (C:\Windows\System32\SspiCli.dll) Size 192512 Offset 140734546378752","2021-10-08 17:49:44.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded ngcpopkeysrv.dll (C:\Windows\System32\ngcpopkeysrv.dll) Size 208896 Offset 140734218240000","2021-10-08 17:52:00.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded PCPKsp.dll (C:\Windows\system32\PCPKsp.dll) Size 925696 Offset 140734406852608","2021-10-08 17:52:00.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded ntmarta.dll (C:\Windows\SYSTEM32\ntmarta.dll) Size 200704 Offset 140734530781184","2021-10-08 17:52:00.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded tbs.dll (C:\Windows\system32\tbs.dll) Size 57344 Offset 140734406787072","2021-10-08 17:52:00.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded imagehlp.dll (C:\Windows\System32\imagehlp.dll) Size 118784 Offset 140734608703488","2021-10-08 17:52:00.000000 ",,,
0,"DllList","DLL Load: Process 612 lsass.exe Loaded secur32.dll (C:\Windows\SYSTEM32\secur32.dll) Size 49152 Offset 140734387650560","2021-10-08 18:02:57.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded netprofm.dll (C:\Windows\System32\netprofm.dll) Size 245760 Offset 140734459543552","2021-10-08 18:11:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded npmproxy.dll (C:\Windows\System32\npmproxy.dll) Size 61440 Offset 140734437654528","2021-10-08 18:11:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded webio.dll (c:\windows\system32\webio.dll) Size 626688 Offset 140734361501696","2021-10-08 18:11:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded rasadhlp.dll (C:\Windows\System32\rasadhlp.dll) Size 40960 Offset 140734422384640","2021-10-08 18:11:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded Cabinet.dll (C:\Windows\SYSTEM32\Cabinet.dll) Size 163840 Offset 140734464393216","2021-10-08 18:11:06.000000 ",,,
0,"DllList","DLL Load: Process 1392 svchost.exe Loaded rsaenh.dll (C:\Windows\system32\rsaenh.dll) Size 208896 Offset 140734534057984","2021-10-08 18:11:06.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded fdphost.dll (c:\windows\system32\fdphost.dll) Size 40960 Offset 140734514135040","2021-10-08 18:15:53.000000 ",,,
0,"SymlinkScan","Symlink: DumpIt -> \Device\DumpIt","2021-10-08 18:17:18.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded netman.dll (c:\windows\system32\netman.dll) Size 290816 Offset 140734153687040","2021-10-08 18:26:08.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded WINNSI.DLL (c:\windows\system32\WINNSI.DLL) Size 45056 Offset 140734449057792","2021-10-08 18:26:08.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded netshell.dll (C:\Windows\System32\netshell.dll) Size 2899968 Offset 140733779345408","2021-10-08 18:26:08.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded nlaapi.dll (C:\Windows\System32\nlaapi.dll) Size 110592 Offset 140734488707072","2021-10-08 18:26:08.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded NetSetupShim.dll (C:\Windows\System32\NetSetupShim.dll) Size 528384 Offset 140734280630272","2021-10-08 18:26:09.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded DEVRTL.dll (C:\Windows\System32\DEVRTL.dll) Size 77824 Offset 140734276370432","2021-10-08 18:26:09.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded NetSetupApi.dll (C:\Windows\System32\NetSetupApi.dll) Size 151552 Offset 140734387453952","2021-10-08 18:26:09.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded hnetcfgclient.dll (C:\Windows\system32\hnetcfgclient.dll) Size 278528 Offset 140734060888064","2021-10-08 18:26:10.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded wbemprox.dll (C:\Windows\system32\wbem\wbemprox.dll) Size 69632 Offset 140734414520320","2021-10-08 18:26:10.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded wbemcomn.dll (C:\Windows\SYSTEM32\wbemcomn.dll) Size 589824 Offset 140734413930496","2021-10-08 18:26:10.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded wbemsvc.dll (C:\Windows\system32\wbem\wbemsvc.dll) Size 81920 Offset 140734396628992","2021-10-08 18:26:10.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded fastprox.dll (C:\Windows\system32\wbem\fastprox.dll) Size 987136 Offset 140734396760064","2021-10-08 18:26:10.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded RASAPI32.dll (c:\windows\system32\RASAPI32.dll) Size 987136 Offset 140734318182400","2021-10-08 18:26:11.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded rasman.dll (c:\windows\system32\rasman.dll) Size 208896 Offset 140734316281856","2021-10-08 18:26:11.000000 ",,,
0,"DllList","DLL Load: Process 356 svchost.exe Loaded DSROLE.dll (c:\windows\system32\DSROLE.dll) Size 40960 Offset 140734488641536","2021-10-08 18:26:11.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address ::1:1900 Remote Address *:0 State  Protocol UDPv6 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 127.0.0.1:1900 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address fe80::69c6:d320:90e7:e324:1900 Remote Address *:0 State  Protocol UDPv6 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 192.168.2.14:1900 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 1392 svchost.exe Local Address 0.0.0.0:0 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 1392 svchost.exe Local Address :::0 Remote Address *:0 State  Protocol UDPv6 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 4 System Local Address 192.168.2.14:138 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 4 System Local Address 192.168.2.14:137 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 4 System Local Address 192.168.2.14:139 Remote Address 0.0.0.0:0 State LISTENING Protocol TCPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 1392 svchost.exe Local Address 0.0.0.0:5353 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 1392 svchost.exe Local Address :::5353 Remote Address *:0 State  Protocol UDPv6 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 1392 svchost.exe Local Address 0.0.0.0:5353 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 127.0.0.1:63352 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 192.168.2.14:63351 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address ::1:63350 Remote Address *:0 State  Protocol UDPv6 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address fe80::69c6:d320:90e7:e324:63349 Remote Address *:0 State  Protocol UDPv6 ","2021-12-07 18:00:18.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:25.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address :::3702 Remote Address *:0 State  Protocol UDPv6 ","2021-12-07 18:00:25.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:25.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:25.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address 0.0.0.0:3702 Remote Address *:0 State  Protocol UDPv4 ","2021-12-07 18:00:25.000000 ",,,
0,"NetScan","Network connection: Process 2012 svchost.exe Local Address :::3702 Remote Address *:0 State  Protocol UDPv6 ","2021-12-07 18:00:25.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded Windows.Security.Authentication.OnlineId.dll (C:\Windows\System32\Windows.Security.Authentication.OnlineId.dll) Size 921600 Offset 140734155456512","2021-12-07 18:00:27.000000 ",,,
0,"SymlinkScan","Symlink: SWD#DAFUPnPProvider#uuid:9f2caeec-d491-4bfc-994b-b08fdbab6bba#{2a323d9d-edf1-430b-ab95-5860894493d4} -> \Device\0000007d","2021-12-07 18:00:37.000000 ",,,
0,"SymlinkScan","Symlink: SWD#DAFUPnPProvider#uuid:9f2caeec-d491-4bfc-994b-b08fdbab6bba#{c96037ae-a558-4470-b432-115a31b85553} -> \Device\0000007d","2021-12-07 18:00:38.000000 ",,,
0,"SymlinkScan","Symlink: SWD#DAFUPnPProvider#uuid:9f2caeec-d491-4bfc-994b-b08fdbab6bba#{575d078a-63b9-5bc0-958b-87cc35b279cc} -> \Device\0000007d","2021-12-07 18:00:38.000000 ",,,
0,"SymlinkScan","Symlink: SWD#DAFUPnPProvider#uuid:9f2caeec-d491-4bfc-994b-b08fdbab6bba#{ae9eb9c4-8819-51d8-879d-9a42ffb89d4e} -> \Device\0000007d","2021-12-07 18:00:38.000000 ",,,
0,"SymlinkScan","Symlink: SWD#DAFUPnPProvider#uuid:9f2caeec-d491-4bfc-994b-b08fdbab6bba#{8b7780be-bf63-564f-83b6-719f86ef2a83} -> \Device\0000007d","2021-12-07 18:00:38.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded storageusage.dll (C:\Windows\SYSTEM32\storageusage.dll) Size 131072 Offset 140734314250240","2021-12-07 18:01:42.000000 ",,,
0,"DllList","DLL Load: Process 60 svchost.exe Loaded BitsProxy.dll (C:\Windows\System32\BitsProxy.dll) Size 86016 Offset 140734280302592","2021-12-07 18:01:47.000000 ",,,
0,"DllList","DLL Load: Process 712 svchost.exe Loaded <volatility3.framework.renderers.UnreadableValue object at 0x7f485fa49490> (<volatility3.framework.renderers.UnreadableValue object at 0x7f485fa49490>) Size 36864 Offset 140734516494336","2021-12-07 18:02:19.000000 ",,,
0,"PsList","Process: 4912 csrss.exe (147952307696384)","2021-12-07 18:02:21.000000 ",,,
0,"PsList","Process: 4912 csrss.exe (147952307696384)","2021-12-07 18:02:21.000000 ",,,
0,"PsScan","Process: 4912 csrss.exe (147952307696384)","2021-12-07 18:02:21.000000 ",,,
0,"PsScan","Process: 4912 csrss.exe (147952307696384)","2021-12-07 18:02:21.000000 ",,,
0,"SymlinkScan","Symlink: Local -> \Sessions\2\BaseNamedObjects","2021-12-07 18:02:21.000000 ",,,
0,"SymlinkScan","Symlink: Global -> \BaseNamedObjects","2021-12-07 18:02:21.000000 ",,,
0,"SymlinkScan","Symlink: Session -> \Sessions\BNOLINKS","2021-12-07 18:02:21.000000 ",,,
0,"SymlinkScan","Symlink: AppContainerNamedObjects -> \Sessions\2\AppContainerNamedObjects","2021-12-07 18:02:21.000000 ",,,
0,"PsList","Process: 6752 winlogon.exe (147952287133824)","2021-12-07 18:02:22.000000 ",,,
0,"PsList","Process: 6752 winlogon.exe (147952287133824)","2021-12-07 18:02:22.000000 ",,,
0,"PsList","Process: 7408 fontdrvhost.ex (147952242319552)","2021-12-07 18:02:22.000000 ",,,
0,"PsList","Process: 7408 fontdrvhost.ex (147952242319552)","2021-12-07 18:02:22.000000 ",,,
0,"PsScan","Process: 7408 fontdrvhost.ex (147952242319552)","2021-12-07 18:02:22.000000 ",,,
0,"PsScan","Process: 7408 fontdrvhost.ex (147952242319552)","2021-12-07 18:02:22.000000 ",,,
0,"PsScan","Process: 6752 winlogon.exe (147952287133824)","2021-12-07 18:02:22.000000 ",,,
0,"PsScan","Process: 6752 winlogon.exe (147952287133824)","2021-12-07 18:02:22.000000 ",,,
0,"SymlinkScan","Symlink: Local -> \Sessions\2\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523","2021-12-07 18:02:22.000000 ",,,
0,"SymlinkScan","Symlink: Global -> \BaseNamedObjects","2021-12-07 18:02:22.000000 ",,,
0,"SymlinkScan","Symlink: Session -> \Sessions\2\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523","2021-12-07 18:02:22.000000 ",,,
0,"PsList","Process: 7376 dwm.exe (147952293060736)","2021-12-07 18:02:23.000000 ",,,
0,"PsList","Process: 7376 dwm.exe (147952293060736)","2021-12-07 18:02:23.000000 ",,,
0,"PsScan","Process: 7376 dwm.exe (147952293060736)","2021-12-07 18:02:23.000000 ",,,
0,"PsScan","Process: 7376 dwm.exe (147952293060736)","2021-12-07 18:02:23.000000 ",,,
0,"PsList","Process: 7556 vm3dservice.ex (147952290996352)","2021-12-07 18:02:24.000000 ",,,
0,"PsList","Process: 7556 vm3dservice.ex (147952290996352)","2021-12-07 18:02:24.000000 ",,,
0,"PsScan","Process: 7556 vm3dservice.ex (147952290996352)","2021-12-07 18:02:24.000000 ",,,
0,"PsScan","Process: 7556 vm3dservice.ex (147952290996352)","2021-12-07 18:02:24.000000 ",,,
0,"PsList","Process: 1344 svchost.exe (147952302145664)","2021-12-07 18:02:35.000000 ",,,
0,"PsList","Process: 1344 svchost.exe (147952302145664)","2021-12-07 18:02:35.000000 ",,,
0,"PsList","Process: 4288 sihost.exe (147952293269632)","2021-12-07 18:02:35.000000 ",,,
0,"PsList","Process: 4288 sihost.exe (147952293269632)","2021-12-07 18:02:35.000000 ",,,
0,"PsScan","Process: 4288 sihost.exe (147952293269632)","2021-12-07 18:02:35.000000 ",,,
0,"PsScan","Process: 4288 sihost.exe (147952293269632)","2021-12-07 18:02:35.000000 ",,,
0,"PsScan","Process: 1344 svchost.exe (147952302145664)","2021-12-07 18:02:35.000000 ",,,
0,"PsScan","Process: 1344 svchost.exe (147952302145664)","2021-12-07 18:02:35.000000 ",,,
0,"PsList","Process: 5188 taskhostw.exe (147952274817152)","2021-12-07 18:02:36.000000 ",,,
0,"PsList","Process: 5188 taskhostw.exe (147952274817152)","2021-12-07 18:02:36.000000 ",,,
0,"PsScan","Process: 5188 taskhostw.exe (147952274817152)","2021-12-07 18:02:36.000000 ",,,
0,"PsScan","Process: 5188 taskhostw.exe (147952274817152)","2021-12-07 18:02:36.000000 ",,,
0,"PsList","Process: 5808 userinit.exe (147952298558784)","2021-12-07 18:02:37.000000 ","2021-12-07 18:03:07.000000 ",,
0,"PsScan","Process: 5808 userinit.exe (147952298558784)","2021-12-07 18:02:37.000000 ","2021-12-07 18:03:07.000000 ",,
0,"PsList","Process: 5808 userinit.exe (147952298558784)","2021-12-07 18:02:37.000000 ",,,
0,"PsScan","Process: 5808 userinit.exe (147952298558784)","2021-12-07 18:02:37.000000 ",,,
0,"PsList","Process: 3416 explorer.exe (147952183238784)","2021-12-07 18:02:38.000000 ",,,
0,"PsList","Process: 3416 explorer.exe (147952183238784)","2021-12-07 18:02:38.000000 ",,,
0,"PsScan","Process: 3416 explorer.exe (147952183238784)","2021-12-07 18:02:38.000000 ",,,
0,"PsScan","Process: 3416 explorer.exe (147952183238784)","2021-12-07 18:02:38.000000 ",,,
0,"PsList","Process: 6980 svchost.exe (147952290898048)","2021-12-07 18:02:42.000000 ",,,
0,"PsList","Process: 6980 svchost.exe (147952290898048)","2021-12-07 18:02:42.000000 ",,,
0,"PsScan","Process: 6980 svchost.exe (147952290898048)","2021-12-07 18:02:42.000000 ",,,
0,"PsScan","Process: 6980 svchost.exe (147952290898048)","2021-12-07 18:02:42.000000 ",,,
0,"SymlinkScan","Symlink: Global -> \BaseNamedObjects","2021-12-07 18:02:45.000000 ",,,
0,"SymlinkScan","Symlink: Local -> \Sessions\2\AppContainerNamedObjects\S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708","2021-12-07 18:02:45.000000 ",,,
0,"SymlinkScan","Symlink: Session -> \Sessions\2\AppContainerNamedObjects\S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708","2021-12-07 18:02:45.000000 ",,,
0,"PsList","Process: 7792 ShellExperienc (147952297828480)","2021-12-07 18:02:46.000000 ",,,
0,"PsList","Process: 7792 ShellExperienc (147952297828480)","2021-12-07 18:02:46.000000 ",,,
0,"PsScan","Process: 7792 ShellExperienc (147952297828480)","2021-12-07 18:02:46.000000 ",,,
0,"PsScan","Process: 7792 ShellExperienc (147952297828480)","2021-12-07 18:02:46.000000 ",,,
0,"PsList","Process: 5344 SearchUI.exe (147952289517696)","2021-12-07 18:02:48.000000 ",,,
0,"PsList","Process: 5344 SearchUI.exe (147952289517696)","2021-12-07 18:02:48.000000 ",,,
0,"PsScan","Process: 5344 SearchUI.exe (147952289517696)","2021-12-07 18:02:48.000000 ",,,
0,"PsScan","Process: 5344 SearchUI.exe (147952289517696)","2021-12-07 18:02:48.000000 ",,,
0,"SymlinkScan","Symlink: Global -> \BaseNamedObjects","2021-12-07 18:02:48.000000 ",,,
0,"SymlinkScan","Symlink: Local -> \Sessions\2\AppContainerNamedObjects\S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742","2021-12-07 18:02:48.000000 ",,,
0,"SymlinkScan","Symlink: Session -> \Sessions\2\AppContainerNamedObjects\S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742","2021-12-07 18:02:48.000000 ",,,
0,"PsList","Process: 2092 RuntimeBroker. (147952290939008)","2021-12-07 18:02:49.000000 ",,,
0,"PsList","Process: 2092 RuntimeBroker. (147952290939008)","2021-12-07 18:02:49.000000 ",,,
0,"PsList","Process: 4444 RuntimeBroker. (147952313970816)","2021-12-07 18:02:49.000000 ",,,
0,"PsList","Process: 4444 RuntimeBroker. (147952313970816)","2021-12-07 18:02:49.000000 ",,,
0,"PsScan","Process: 2092 RuntimeBroker. (147952290939008)","2021-12-07 18:02:49.000000 ",,,
0,"PsScan","Process: 2092 RuntimeBroker. (147952290939008)","2021-12-07 18:02:49.000000 ",,,
0,"PsScan","Process: 4444 RuntimeBroker. (147952313970816)","2021-12-07 18:02:49.000000 ",,,
0,"PsScan","Process: 4444 RuntimeBroker. (147952313970816)","2021-12-07 18:02:49.000000 ",,,
0,"PsList","Process: 4084 ctfmon.exe (147952301344000)","2021-12-07 18:02:53.000000 ",,,
0,"PsList","Process: 4084 ctfmon.exe (147952301344000)","2021-12-07 18:02:53.000000 ",,,
0,"PsScan","Process: 4084 ctfmon.exe (147952301344000)","2021-12-07 18:02:53.000000 ",,,
0,"PsScan","Process: 4084 ctfmon.exe (147952301344000)","2021-12-07 18:02:53.000000 ",,,
0,"PsList","Process: 6412 vmtoolsd.exe (147952230933760)","2021-12-07 18:03:04.000000 ",,,
0,"PsList","Process: 6412 vmtoolsd.exe (147952230933760)","2021-12-07 18:03:04.000000 ",,,
0,"PsScan","Process: 6412 vmtoolsd.exe (147952230933760)","2021-12-07 18:03:04.000000 ",,,
0,"PsScan","Process: 6412 vmtoolsd.exe (147952230933760)","2021-12-07 18:03:04.000000 ",,,
0,"PsList","Process: 840 RuntimeBroker. (147952289157248)","2021-12-07 18:03:55.000000 ",,,
0,"PsList","Process: 840 RuntimeBroker. (147952289157248)","2021-12-07 18:03:55.000000 ",,,
0,"PsScan","Process: 840 RuntimeBroker. (147952289157248)","2021-12-07 18:03:55.000000 ",,,
0,"PsScan","Process: 840 RuntimeBroker. (147952289157248)","2021-12-07 18:03:55.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded msxml6.dll (C:\Windows\System32\msxml6.dll) Size 2453504 Offset 140734118035456","2021-12-07 18:04:42.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded phoneservice.dll (c:\windows\system32\phoneservice.dll) Size 913408 Offset 140733868736512","2021-12-07 18:05:15.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded PhoneUtil.dll (c:\windows\system32\PhoneUtil.dll) Size 409600 Offset 140733958651904","2021-12-07 18:05:15.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded UserDataPlatformHelperUtil.dll (c:\windows\system32\UserDataPlatformHelperUtil.dll) Size 81920 Offset 140734515970048","2021-12-07 18:05:15.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded PIMSTORE.dll (c:\windows\system32\PIMSTORE.dll) Size 991232 Offset 140733965139968","2021-12-07 18:05:15.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded InprocLogger.dll (c:\windows\system32\InprocLogger.dll) Size 81920 Offset 140734461247488","2021-12-07 18:05:15.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded CallHistoryClient.dll (c:\windows\system32\CallHistoryClient.dll) Size 200704 Offset 140733954850816","2021-12-07 18:05:15.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded UserDataTypeHelperUtil.dll (c:\windows\system32\UserDataTypeHelperUtil.dll) Size 69632 Offset 140734279843840","2021-12-07 18:05:15.000000 ",,,
0,"DllList","DLL Load: Process 1236 svchost.exe Loaded audioses.dll (C:\Windows\SYSTEM32\audioses.dll) Size 1343488 Offset 140734407901184","2021-12-07 18:05:15.000000 ",,,
